Cod_setor,Situacao_setor,V001,V109,V110
251410710000002,8,73,0,MULHER
251410710000003,8,157,2,MULHER
251410710000004,8,29,0,MULHER
251410710000005,8,166,0,MULHER
251410710000006,5,152,0,MULHER
251420605000001,1,300,0,MULHER
251420605000002,1,273,2,MULHER
251420605000003,8,339,3,MULHER
251420605000004,8,187,0,MULHER
251420605000005,8,287,1,MULHER
251420605000006,8,87,0,MULHER
251420605000007,8,321,0,MULHER
251420605000008,1,157,0,MULHER
251420605000009,1,274,3,MULHER
251430505000001,1,238,0,MULHER
251430505000002,1,278,0,MULHER
251430505000003,8,161,0,MULHER
251430505000004,8,93,0,MULHER
251430505000005,8,264,0,MULHER
251430505000006,8,151,0,MULHER
251430505000007,8,64,0,MULHER
251430505000008,1,219,0,MULHER
251440405000001,1,276,0,MULHER
251440405000002,1,208,0,MULHER
251440405000003,8,180,0,MULHER
251440405000004,8,99,0,MULHER
251440405000005,8,47,0,MULHER
251440405000006,8,67,0,MULHER
251440405000007,8,52,0,MULHER
251440405000008,8,84,0,MULHER
251440405000009,8,71,0,MULHER
251440405000010,8,122,0,MULHER
251440405000011,8,30,0,MULHER
251440405000012,8,71,0,MULHER
251445305000001,1,324,0,MULHER
251445305000002,1,354,0,MULHER
251445305000003,8,160,0,MULHER
251445305000004,8,222,0,MULHER
251445305000005,8,283,2,MULHER
251445305000006,8,187,0,MULHER
251450305000001,1,233,0,MULHER
251450305000002,1,330,1,MULHER
251450305000003,1,221,0,MULHER
251450305000004,1,227,0,MULHER
251450305000005,1,306,0,MULHER
251450305000006,1,167,0,MULHER
251450305000007,8,112,0,MULHER
251450305000008,8,29,0,MULHER
251450305000009,8,69,0,MULHER
251450305000010,8,92,0,MULHER
251450305000011,8,134,0,MULHER
251450305000012,8,128,0,MULHER
251450305000013,8,86,0,MULHER
251450305000014,8,148,0,MULHER
251450305000015,8,185,0,MULHER
251450305000016,8,92,0,MULHER
251450305000017,8,161,0,MULHER
251450305000018,8,209,0,MULHER
251450305000019,8,138,0,MULHER
251450305000020,8,109,0,MULHER
251450305000021,8,50,0,MULHER
251450305000022,8,112,0,MULHER
251450305000023,1,297,0,MULHER
251450305000024,1,255,2,MULHER
251450305000025,1,250,0,MULHER
251450305000026,1,294,0,MULHER
251450305000027,1,327,0,MULHER
251450305000028,1,218,1,MULHER
251450305000029,5,107,0,MULHER
251450310000001,1,70,0,MULHER
251450310000002,8,117,0,MULHER
251450310000003,8,121,0,MULHER
251455205000001,1,196,0,MULHER
251455205000002,8,100,0,MULHER
251455205000003,8,138,0,MULHER
251455205000004,8,80,0,MULHER
251455205000005,8,96,0,MULHER
251455205000006,8,150,0,MULHER
251455205000007,8,69,0,MULHER
251455205000008,8,111,0,MULHER
251455205000009,8,164,0,MULHER
251460205000001,1,76,0,MULHER
251460205000002,8,167,0,MULHER
251460205000003,8,174,0,MULHER
251460205000004,8,56,0,MULHER
251460205000005,8,94,0,MULHER
251460205000006,1,315,0,MULHER
251465105000001,1,245,0,MULHER
251465105000002,8,98,0,MULHER
251465105000003,8,59,0,MULHER
251465105000004,8,22,0,MULHER
251470105000001,1,308,0,MULHER
251470105000002,1,202,0,MULHER
251470105000003,8,45,0,MULHER
251470105000004,8,96,0,MULHER
251470105000005,8,26,0,MULHER
251470105000006,8,159,0,MULHER
251470105000007,8,62,0,MULHER
251470105000008,1,240,0,MULHER
251480005000001,1,313,0,MULHER
251480005000002,1,227,0,MULHER
251480005000003,8,211,0,MULHER
251480005000004,8,70,0,MULHER
251480005000005,8,194,0,MULHER
251480005000006,8,184,0,MULHER
251480005000007,8,63,0,MULHER
251490905000001,1,214,0,MULHER
251490905000002,1,210,0,MULHER
251490905000003,1,263,0,MULHER
251490905000004,1,180,0,MULHER
251490905000005,1,309,0,MULHER
251490905000006,1,279,0,MULHER
251490905000007,8,81,0,MULHER
251490905000008,8,40,0,MULHER
251490905000009,8,45,0,MULHER
251490905000010,8,56,0,MULHER
251490905000011,8,71,0,MULHER
251490905000012,8,59,0,MULHER
251490905000013,8,74,0,MULHER
251490905000014,8,31,0,MULHER
251490905000015,8,57,5,MULHER
251490905000016,1,190,0,MULHER
251490905000017,1,192,0,MULHER
251500505000001,1,207,0,MULHER
251500505000002,1,224,0,MULHER
251500505000003,8,245,0,MULHER
251500505000004,8,147,1,MULHER
251500505000005,8,197,0,MULHER
251500505000006,8,357,0,MULHER
251500505000007,8,19,0,MULHER
251500505000008,1,147,0,MULHER
251500505000009,1,237,2,MULHER
251510405000001,1,203,0,MULHER
251510405000002,1,281,0,MULHER
251510405000003,1,334,0,MULHER
251510405000004,8,117,0,MULHER
251510405000005,8,243,0,MULHER
251510405000006,8,292,1,MULHER
251510405000007,8,163,0,MULHER
251510405000008,8,53,0,MULHER
251510405000009,8,190,0,MULHER
251510405000010,8,93,0,MULHER
251510405000011,8,143,0,MULHER
251510405000012,8,442,0,MULHER
251510405000013,1,211,0,MULHER
251510405000014,1,126,0,MULHER
251510405000015,1,244,0,MULHER
251520305000001,1,131,0,MULHER
251520305000002,1,151,0,MULHER
251520305000003,8,126,2,MULHER
251520305000004,8,122,0,MULHER
251520305000005,8,96,0,MULHER
251520305000006,1,252,11,MULHER
251520305000007,1,168,7,MULHER
251530205000001,1,265,0,MULHER
251530205000002,1,312,0,MULHER
251530205000003,1,202,0,MULHER
251530205000004,1,259,0,MULHER
251530205000005,1,165,0,MULHER
251530205000006,1,250,0,MULHER
251530205000007,1,225,0,MULHER
251530205000008,1,233,0,MULHER
251530205000009,1,297,0,MULHER
251530205000010,1,234,0,MULHER
251530205000011,1,380,0,MULHER
251530205000012,1,232,0,MULHER
251530205000013,1,326,0,MULHER
251530205000014,1,232,2,MULHER
251530205000015,1,215,0,MULHER
251530205000016,1,250,1,MULHER
251530205000017,1,229,0,MULHER
251530205000018,1,277,0,MULHER
251530205000019,1,279,0,MULHER
251530205000020,1,389,0,MULHER
251530205000021,1,246,0,MULHER
251530205000022,1,100,0,MULHER
251530205000023,1,337,0,MULHER
251530205000024,1,298,0,MULHER
251530205000025,1,300,0,MULHER
251530205000026,1,287,0,MULHER
251530205000027,1,220,0,MULHER
251530205000028,1,348,0,MULHER
251530205000029,1,280,0,MULHER
251530205000030,1,217,0,MULHER
251530205000031,1,515,0,MULHER
251530205000032,1,258,0,MULHER
251530205000033,1,341,0,MULHER
251530205000034,1,223,0,MULHER
251530205000035,1,490,0,MULHER
251530205000036,1,145,0,MULHER
251530205000037,8,133,0,MULHER
251530205000038,8,115,0,MULHER
251530205000039,8,65,0,MULHER
251530205000040,8,81,0,MULHER
251530205000041,5,61,0,MULHER
251530205000042,8,131,0,MULHER
251530205000043,8,233,0,MULHER
251530205000044,8,228,0,MULHER
251530205000045,8,217,0,MULHER
251530205000046,8,115,0,MULHER
251530205000047,8,212,0,MULHER
251530205000048,5,442,0,MULHER
251530205000049,5,177,0,MULHER
251530205000050,5,104,4,MULHER
251530205000051,5,49,0,MULHER
251530205000052,5,64,0,MULHER
251530205000053,5,143,0,MULHER
251530205000054,5,174,68,MULHER
251530205000055,1,166,0,MULHER
251530205000056,1,220,0,MULHER
251530205000057,1,180,0,MULHER
251530205000058,1,239,0,MULHER
251530205000059,5,47,0,MULHER
251530220000001,1,315,0,MULHER
251530220000002,8,62,0,MULHER
251530220000003,8,86,0,MULHER
251530220000004,8,188,1,MULHER
251540105000001,1,184,0,MULHER
251540105000002,8,101,0,MULHER
251540110000001,1,321,1,MULHER
251540110000002,1,203,0,MULHER
251540110000003,1,331,0,MULHER
251540110000004,8,146,0,MULHER
251540110000005,8,316,0,MULHER
251540110000006,8,329,0,MULHER
251540110000007,8,486,0,MULHER
251540110000008,1,212,0,MULHER
251550005000001,1,140,0,MULHER
251550005000002,1,203,0,MULHER
251550005000003,1,242,26,MULHER
251550005000004,1,268,0,MULHER
251550005000005,1,263,0,MULHER
251550005000006,1,332,0,MULHER
251550005000007,1,300,0,MULHER
251550005000008,1,323,0,MULHER
251550005000009,1,285,0,MULHER
251550005000010,8,97,0,MULHER
251550005000011,8,148,0,MULHER
251550005000012,8,84,0,MULHER
251550005000013,8,167,0,MULHER
251550005000014,8,176,0,MULHER
251550005000015,8,181,0,MULHER
251550005000016,4,185,0,MULHER
251550005000017,1,164,0,MULHER
251550015000001,1,185,0,MULHER
251550015000002,8,70,0,MULHER
251550015000003,8,50,0,MULHER
251550020000001,1,28,0,MULHER
251550020000002,8,77,0,MULHER
251550020000003,8,125,0,MULHER
251550020000004,5,44,0,MULHER
251560905000001,1,298,0,MULHER
251560905000002,1,314,0,MULHER
251560905000003,8,95,0,MULHER
251560905000004,4,102,0,MULHER
251560905000005,8,89,0,MULHER
251570805000001,1,311,0,MULHER
251570805000002,1,242,0,MULHER
251570805000003,8,121,0,MULHER
251570805000004,8,187,0,MULHER
251580705000001,1,297,0,MULHER
251580705000002,1,282,0,MULHER
251580705000003,1,289,0,MULHER
251580705000004,1,325,0,MULHER
251580705000005,8,40,0,MULHER
251580705000006,8,108,0,MULHER
251580705000007,8,122,2,MULHER
251580705000008,8,69,0,MULHER
251580705000009,8,231,0,MULHER
251580705000010,8,115,0,MULHER
251580705000011,8,199,0,MULHER
251580705000012,4,120,0,MULHER
251590605000001,1,307,1,MULHER
251590605000002,1,163,0,MULHER
251590605000003,1,214,0,MULHER
251590605000004,8,76,0,MULHER
251590605000005,8,11,0,MULHER
251590605000006,8,29,0,MULHER
251590605000007,8,17,0,MULHER
251590605000008,8,43,0,MULHER
251590605000009,8,104,0,MULHER
251590605000010,8,82,0,MULHER
251590605000011,8,112,0,MULHER
251590605000012,8,14,0,MULHER
251590605000013,1,208,0,MULHER
251590605000014,1,136,0,MULHER
251590605000015,8,213,0,MULHER
251593005000001,1,237,9,MULHER
251593005000002,1,159,0,MULHER
251593005000003,8,127,0,MULHER
251593005000004,8,176,0,MULHER
251593005000005,1,329,0,MULHER
251593005000006,1,259,0,MULHER
251597105000001,1,257,0,MULHER
251597105000002,8,166,0,MULHER
251597105000003,8,260,0,MULHER
251597105000004,8,135,0,MULHER
251597105000005,8,90,0,MULHER
251597105000006,8,155,0,MULHER
251597105000007,8,205,0,MULHER
251597105000008,8,172,0,MULHER
251597105000009,8,99,0,MULHER
251597105000010,5,153,2,MULHER
251597105000011,8,239,0,MULHER
251597105000012,8,108,0,MULHER
251600305000001,1,249,0,MULHER
251600305000002,1,311,0,MULHER
251600305000003,1,307,0,MULHER
251600305000004,1,144,0,MULHER
251600305000005,1,253,0,MULHER
251600305000006,1,327,0,MULHER
251600305000007,1,314,0,MULHER
251600305000008,1,436,0,MULHER
251600305000009,1,213,0,MULHER
251600305000010,1,324,0,MULHER
251600305000011,1,282,0,MULHER
251600305000012,1,318,0,MULHER
251600305000013,1,257,0,MULHER
251600305000014,1,218,0,MULHER
251600305000015,1,287,0,MULHER
251600305000016,1,199,0,MULHER
251600305000017,1,235,0,MULHER
251600305000018,1,255,0,MULHER
251600305000019,1,275,0,MULHER
251600305000020,1,211,0,MULHER
251600305000021,8,225,13,MULHER
251600305000022,8,87,0,MULHER
251600305000023,8,114,0,MULHER
251600305000024,8,215,0,MULHER
251600305000025,8,61,0,MULHER
251600305000026,8,127,0,MULHER
251600305000027,8,54,2,MULHER
251600305000028,8,126,0,MULHER
251600305000029,8,73,2,MULHER
251600305000030,8,112,0,MULHER
251600305000031,8,76,0,MULHER
251600305000032,5,201,0,MULHER
251600305000033,8,68,0,MULHER
251600305000034,8,149,0,MULHER
251600305000035,1,151,0,MULHER
251600305000036,1,127,0,MULHER
251600305000037,8,146,0,MULHER
251600305000038,8,63,0,MULHER
251600305000039,8,157,0,MULHER
251610205000001,1,241,10,MULHER
251610205000002,1,230,0,MULHER
251610205000003,1,203,0,MULHER
251610205000004,1,229,5,MULHER
251610205000005,1,187,0,MULHER
251610205000006,1,209,0,MULHER
251610205000007,1,178,0,MULHER
251610205000008,1,222,0,MULHER
251610205000009,8,156,2,MULHER
251610205000010,8,228,0,MULHER
251610205000011,8,167,0,MULHER
251610205000012,8,193,0,MULHER
251610205000013,1,251,0,MULHER
251610205000014,1,238,0,MULHER
251610205000015,1,205,40,MULHER
251610205000016,1,215,0,MULHER
251610205000017,1,173,0,MULHER
251610205000018,1,176,0,MULHER
251610210000001,1,20,0,MULHER
251610210000002,8,236,0,MULHER
251615105000001,1,202,0,MULHER
251615105000002,1,291,0,MULHER
251615105000003,8,86,0,MULHER
251615105000004,8,68,0,MULHER
251615105000005,8,88,0,MULHER
251615105000006,8,87,0,MULHER
251615105000007,5,40,0,MULHER
251615105000008,5,58,0,MULHER
251620105000001,1,178,0,MULHER
251620105000002,1,308,0,MULHER
251620105000003,1,294,0,MULHER
251620105000004,1,333,0,MULHER
251620105000005,1,252,0,MULHER
251620105000006,1,193,0,MULHER
251620105000007,1,144,0,MULHER
251620105000008,1,316,54,MULHER
251620105000009,1,238,61,MULHER
251620105000010,1,238,30,MULHER
251620105000011,1,360,13,MULHER
251620105000012,1,260,4,MULHER
251620105000013,1,345,0,MULHER
251620105000014,1,229,14,MULHER
251620105000015,1,285,0,MULHER
251620105000016,1,353,0,MULHER
251620105000017,1,243,0,MULHER
251620105000018,1,290,0,MULHER
251620105000019,1,330,0,MULHER
251620105000020,1,275,39,MULHER
251620105000021,1,273,0,MULHER
251620105000022,1,232,0,MULHER
251620105000023,1,195,0,MULHER
251620105000024,1,207,0,MULHER
251620105000025,1,255,0,MULHER
251620105000026,1,405,14,MULHER
251620105000027,1,410,0,MULHER
251620105000028,1,260,27,MULHER
251620105000029,1,250,66,MULHER
251620105000030,1,249,61,MULHER
251620105000031,1,277,0,MULHER
251620105000032,1,299,0,MULHER
251620105000033,1,331,1,MULHER
251620105000034,1,237,0,MULHER
251620105000035,1,405,0,MULHER
251620105000036,1,496,0,MULHER
251620105000037,1,187,0,MULHER
251620105000038,1,205,0,MULHER
251620105000039,1,340,0,MULHER
251620105000040,8,128,1,MULHER
251620105000041,8,169,10,MULHER
251620105000042,8,54,0,MULHER
251620105000043,8,228,10,MULHER
251620105000044,8,136,0,MULHER
251620105000045,8,226,4,MULHER
251620105000046,8,208,2,MULHER
251620105000047,5,39,0,MULHER
251620105000048,8,103,0,MULHER
251620105000049,8,192,0,MULHER
251620105000050,8,53,0,MULHER
251620105000051,8,281,0,MULHER
251620105000052,6,259,7,MULHER
251620105000053,6,221,0,MULHER
251620105000054,8,107,5,MULHER
251620105000055,6,184,0,MULHER
251620105000056,6,447,0,MULHER
251620105000057,8,174,0,MULHER
251620105000059,5,68,0,MULHER
251620105000060,1,295,0,MULHER
251620105000061,1,304,0,MULHER
251620105000062,1,206,0,MULHER
251620105000063,1,193,0,MULHER
251620105000064,1,199,0,MULHER
251620105000065,1,178,0,MULHER
251620105000066,1,178,0,MULHER
251620105000067,1,372,0,MULHER
251620105000068,1,49,0,MULHER
251620105000069,1,262,423,HOMEM
251620105000070,1,319,0,MULHER
251620105000071,1,235,7,MULHER
251620105000072,1,267,0,MULHER
251620105000073,1,79,0,MULHER
251620105000074,1,331,0,MULHER
251620105000075,1,185,0,MULHER
251620105000076,1,386,0,MULHER
251620105000077,1,84,0,MULHER
251620105000078,6,284,0,MULHER
251620105000079,6,207,0,MULHER
251620105000080,8,108,0,MULHER
251620105000081,5,64,0,MULHER
251630005000001,1,235,1,MULHER
251630005000002,1,333,0,MULHER
251630005000003,1,300,0,MULHER
251630005000004,1,312,0,MULHER
251630005000005,1,269,0,MULHER
251630005000006,1,268,0,MULHER
251630005000007,1,227,0,MULHER
251630005000008,1,243,3,MULHER
251630005000009,1,315,0,MULHER
251630005000010,1,198,0,MULHER
251630005000011,1,302,0,MULHER
251630005000012,1,173,0,MULHER
251630005000013,8,80,0,MULHER
251630005000014,8,157,0,MULHER
251630005000015,8,106,0,MULHER
251630005000016,8,105,14,MULHER
251630005000017,8,138,0,MULHER
251630005000018,8,164,1,MULHER
251630005000019,8,207,0,MULHER
251630005000020,1,144,0,MULHER
251630005000021,1,74,0,MULHER
251630005000022,1,233,0,MULHER
251630005000023,1,173,0,MULHER
251630005000024,1,273,0,MULHER
251630005000025,5,46,0,MULHER
251630015000001,1,79,0,MULHER
251630015000002,8,207,0,MULHER
251640905000001,1,270,0,MULHER
251640905000002,1,294,4,MULHER
251640905000003,1,153,0,MULHER
251640905000004,1,238,0,MULHER
251640905000005,8,93,0,MULHER
251640905000006,8,128,0,MULHER
251640905000007,5,179,0,MULHER
251640905000008,8,104,0,MULHER
251640905000009,8,67,0,MULHER
251640905000010,8,104,0,MULHER
251640905000011,5,167,0,MULHER
251640905000012,8,124,1,MULHER
251640905000013,5,89,0,MULHER
251640905000014,8,94,0,MULHER
251640905000015,8,100,0,MULHER
251640905000016,1,171,0,MULHER
251640905000017,5,66,0,MULHER
251640905000018,5,147,0,MULHER
251650805000001,1,234,0,MULHER
251650805000002,1,94,15,MULHER
251650805000003,1,264,37,MULHER
251650805000004,1,323,0,MULHER
251650805000005,1,203,0,MULHER
251650805000006,1,226,0,MULHER
251650805000007,1,203,0,MULHER
251650805000008,1,201,0,MULHER
251650805000009,8,102,2,MULHER
251650805000010,8,173,0,MULHER
251650805000011,8,109,1,MULHER
251650805000012,8,117,1,MULHER
251650805000013,8,125,0,MULHER
251650805000014,8,176,0,MULHER
251650805000015,8,93,0,MULHER
251650805000016,8,122,0,MULHER
251650805000017,8,197,0,MULHER
251650805000018,8,139,0,MULHER
251650805000019,8,200,0,MULHER
251650805000020,1,113,0,MULHER
251650805000021,1,111,4,MULHER
251650805000022,1,216,0,MULHER
251650805000023,1,185,1,MULHER
251650805000024,1,197,0,MULHER
251650805000025,1,141,0,MULHER
251660705000001,1,72,0,MULHER
251660705000002,1,210,0,MULHER
251660705000003,1,89,0,MULHER
251660705000004,1,279,0,MULHER
251660705000005,1,159,0,MULHER
251660705000006,8,48,0,MULHER
251660705000007,8,220,9,MULHER
251660705000008,8,31,0,MULHER
251660705000009,8,171,0,MULHER
251660705000010,8,178,0,MULHER
251660705000011,8,127,0,MULHER
251660705000012,8,43,0,MULHER
251660705000013,8,105,0,MULHER
251660705000014,5,106,0,MULHER
251660705000015,8,80,0,MULHER
251660705000016,5,126,0,MULHER
251660705000017,5,126,0,MULHER
251660705000018,1,161,2,MULHER
251660705000019,1,150,12,MULHER
251660705000020,1,146,0,MULHER
251660705000021,1,127,0,MULHER
251660705000022,1,274,0,MULHER
251660705000023,1,246,0,MULHER
251660705000024,8,137,0,MULHER
251660705000025,8,155,0,MULHER
251660705000026,5,150,0,MULHER
251660705000027,5,25,0,MULHER
251660705000028,8,62,14,MULHER
251670605000001,1,271,0,MULHER
251670605000002,1,203,0,MULHER
251670605000003,1,250,0,MULHER
251670605000004,1,233,0,MULHER
251670605000005,1,255,0,MULHER
251670605000006,1,321,0,MULHER
251670605000007,1,87,0,MULHER
251670605000008,1,164,0,MULHER
251670605000009,8,168,0,MULHER
251670605000010,8,249,0,MULHER
251670605000011,8,73,0,MULHER
251670605000012,8,321,0,MULHER
251670605000013,8,164,0,MULHER
251670605000014,8,89,0,MULHER
251670605000015,8,106,0,MULHER
251670605000016,1,108,3,MULHER
251670605000017,1,245,0,MULHER
251670605000018,1,177,0,MULHER
251670605000019,1,240,0,MULHER
251670605000020,1,326,0,MULHER
251675505000001,1,168,0,MULHER
251675505000002,8,156,0,MULHER
251675505000003,8,129,0,MULHER
251675505000004,1,166,0,MULHER
251675505000005,1,145,0,MULHER
251680505000001,1,173,0,MULHER
251680505000002,1,265,0,MULHER
251680505000003,1,238,0,MULHER
251680505000004,8,133,0,MULHER
251680505000005,8,179,0,MULHER
251680505000006,8,106,0,MULHER
251680505000007,8,129,0,MULHER
251680505000008,8,141,0,MULHER
251680505000009,5,55,0,MULHER
251680505000010,8,96,0,MULHER
251680505000011,8,106,0,MULHER
251680505000012,8,100,3,MULHER
251680505000013,8,269,0,MULHER
251680505000014,1,292,0,MULHER
251680505000015,1,281,2,MULHER
251690405000001,1,335,0,MULHER
251690405000002,1,272,0,MULHER
251690405000003,1,220,0,MULHER
251690405000004,1,305,0,MULHER
251690405000005,1,250,0,MULHER
251690405000006,1,281,2,MULHER
251690405000007,1,191,0,MULHER
251690405000008,1,245,0,MULHER
251690405000009,8,197,0,MULHER
251690405000010,5,77,0,MULHER
251690405000011,8,174,0,MULHER
251690405000012,8,160,0,MULHER
251690405000013,5,22,2,MULHER
251690405000014,5,86,0,MULHER
251690405000015,8,170,0,MULHER
251690405000016,8,98,0,MULHER
251690405000017,8,156,0,MULHER
251690405000018,5,88,0,MULHER
251690405000019,1,214,0,MULHER
251690405000020,1,259,0,MULHER
251690405000021,1,245,0,MULHER
251690405000022,1,249,0,MULHER
251700105000001,1,305,0,MULHER
251700105000002,1,267,0,MULHER
251700105000003,1,244,0,MULHER
251700105000004,1,258,0,MULHER
251700105000005,8,95,6,MULHER
251700105000006,8,94,0,MULHER
251700105000007,8,147,3,MULHER
251700105000008,8,221,2,MULHER
251700105000009,5,163,0,MULHER
251700105000010,5,41,0,MULHER
251700110000001,1,119,0,MULHER
251700110000002,8,213,0,MULHER
251700110000003,8,257,0,MULHER
251700110000004,8,194,0,MULHER
251710005000001,1,316,0,MULHER
251710005000002,1,274,0,MULHER
251710005000003,8,109,0,MULHER
251710005000004,8,97,0,MULHER
251720905000001,1,282,0,MULHER
251720905000002,8,465,0,MULHER
251720905000003,8,260,0,MULHER
251720905000004,5,103,0,MULHER
251720905000005,8,310,0,MULHER
251740705000001,1,278,0,MULHER
251740705000002,8,184,0,MULHER
251740705000003,1,211,0,MULHER
