Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
250750705000760;1;102;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;2;2;3;4;1;2;2;2;1;0;3;3;5;0;2;1;5;2;3;1;2;4;5;4;2;2;4;4;4;2;1;2;2;1;1;3;1;0;1;0;1;1;2;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;2;1;4;12;9;12;11;13;9;6;0;3;1;0
250750705000761;1;104;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;2;3;2;1;1;2;2;2;2;4;1;1;4;3;1;2;3;3;1;3;1;3;4;5;4;4;3;0;0;1;1;4;3;2;1;0;5;3;1;1;0;1;1;0;2;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;1;11;8;11;10;10;14;7;8;2;1;2;2
250750705000762;1;78;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;1;2;0;2;0;0;1;3;3;3;1;2;3;1;2;0;4;1;2;3;2;0;2;2;3;1;0;1;2;2;2;0;1;2;0;1;2;2;3;2;1;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;2;3;5;6;12;7;8;6;5;4;5;2;0
250750705000763;1;67;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;0;1;1;2;5;1;1;0;1;0;1;3;0;5;1;1;2;2;1;3;3;1;1;1;1;3;1;0;2;0;3;1;1;0;2;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;52;0;0;3;6;10;4;7;8;7;3;0;1;3;0;0
250750705000764;1;201;1;1;0;0;2;2;3;1;3;3;4;4;4;4;10;5;5;9;8;6;11;6;9;4;4;5;9;1;7;5;4;2;5;2;5;7;2;4;2;3;3;0;5;2;1;2;0;1;3;1;2;3;2;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;4;12;25;31;31;26;13;13;10;4;6;0;2;0;0
250750705000765;1;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;0;2;1;0;2;1;1;0;1;1;1;1;2;2;1;1;1;2;2;1;3;0;3;1;2;5;0;1;1;2;0;2;1;4;2;2;3;4;2;1;3;3;0;2;2;1;1;1;2;0;0;1;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;5;4;5;7;7;8;9;9;13;9;7;6
250750705000766;1;67;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;4;0;0;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;2;0;1;0;2;1;0;0;2;2;1;0;5;0;1;1;6;2;4;1;1;0;1;1;1;1;2;1;2;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;62;0;0;5;6;2;0;5;4;5;13;6;6;6;0;4
250750705000767;1;95;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;0;2;0;0;1;2;1;1;1;2;3;1;0;2;1;3;1;1;1;4;1;0;2;6;1;3;3;2;2;0;5;4;2;0;2;3;1;1;1;1;2;0;0;2;5;1;2;1;0;0;1;0;0;0;1;3;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;95;0;2;3;3;6;8;7;13;11;11;8;5;9;1;8
250750705000768;1;51;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;2;0;2;1;0;0;2;0;2;1;0;3;0;4;0;2;0;0;0;1;0;0;2;1;0;1;0;1;0;0;0;0;0;2;2;1;1;0;0;1;0;0;2;1;1;0;0;4;0;2;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;51;0;0;3;2;0;5;4;8;2;4;2;2;4;4;11
250750705000769;1;41;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;2;1;0;0;0;1;1;0;0;0;3;1;0;2;0;3;2;0;1;0;0;1;0;1;0;1;0;0;1;2;0;0;0;0;0;2;0;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;41;0;0;3;3;3;4;2;6;6;2;2;2;3;4;1
250750705000770;1;119;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;2;2;3;2;1;4;2;4;1;2;1;1;4;2;2;5;1;3;1;0;0;3;3;3;1;0;4;6;2;1;2;0;0;1;4;2;2;2;2;1;1;1;5;3;3;3;2;2;2;1;0;2;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;118;0;1;2;3;8;13;8;13;7;14;5;11;10;13;10
250750705000771;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;2;0;1;0;1;0;1;0;1;1;2;1;0;1;0;2;1;1;1;1;0;1;2;0;2;2;3;0;2;0;1;1;0;2;2;2;0;2;0;2;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;1;2;4;2;5;4;4;7;6;7;4;2;4
250750705000772;1;91;0;0;0;0;0;0;0;0;2;1;0;0;1;1;2;2;2;3;0;2;1;1;2;0;1;2;0;1;2;1;0;3;0;0;1;0;3;2;2;1;1;2;5;3;3;2;1;2;3;1;2;1;3;2;0;3;0;0;0;0;1;1;4;2;2;2;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;91;0;3;4;9;5;6;4;8;14;9;8;3;10;4;4
250750705000773;1;100;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2;1;0;0;4;3;2;0;1;1;3;2;0;1;3;0;0;2;4;0;1;1;2;1;2;3;3;4;4;4;3;2;2;3;1;2;3;3;2;2;1;2;0;3;3;0;1;0;0;0;0;3;2;2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;99;0;1;2;3;8;7;6;8;13;15;12;7;7;5;5
250750705000774;1;122;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;3;3;1;2;1;5;6;2;1;1;3;3;1;5;1;2;1;5;2;5;5;0;4;5;4;3;5;3;4;2;3;2;2;2;2;3;1;1;1;0;0;0;1;1;3;0;1;0;1;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;3;8;15;10;10;17;21;14;8;2;6;2;4
250750705000775;1;82;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;2;1;0;0;0;3;2;0;1;3;1;2;4;2;2;7;2;3;6;3;3;1;3;3;0;2;3;1;1;2;1;2;0;2;0;0;1;0;1;0;1;1;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;1;1;3;4;6;12;20;13;6;5;1;1;3
250750705000776;1;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;2;2;2;4;2;3;5;1;5;1;6;1;2;6;4;2;2;3;2;1;1;1;2;1;1;1;4;4;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;2;3;7;15;14;17;6;8;0;2;1;2
250750705000777;1;99;0;0;0;0;0;0;0;0;0;1;1;0;1;1;2;0;0;2;2;3;2;4;1;2;1;2;1;1;3;2;3;4;2;2;4;1;5;3;4;2;1;2;3;6;2;2;2;3;2;1;0;0;2;0;1;0;1;0;0;2;0;0;0;1;2;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;1;4;7;9;9;13;15;14;5;2;3;3;2;2
250750705000778;1;176;0;0;0;0;0;0;0;0;0;0;1;2;1;3;0;4;8;5;3;5;5;7;4;6;5;9;7;5;8;6;5;4;6;3;5;4;4;1;5;3;5;4;3;1;3;1;2;4;1;3;4;1;0;0;1;1;1;3;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;0;0;7;24;25;33;19;15;14;6;4;4;2;0;1
250750705000779;1;158;0;0;0;0;0;0;0;0;0;1;2;1;4;0;2;3;1;3;4;6;3;6;7;1;0;9;6;4;6;8;8;3;5;3;2;8;2;7;11;2;1;3;2;1;5;2;3;0;0;1;0;2;0;1;0;0;0;3;0;0;0;1;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;0;1;8;17;17;29;19;26;10;6;2;3;1;3;0
250750705000780;1;179;0;0;0;0;0;0;0;0;0;0;1;1;3;4;2;5;4;3;3;5;6;7;6;8;3;2;4;9;5;6;7;8;7;4;9;2;11;5;4;7;1;2;2;2;2;1;3;0;1;1;2;0;2;2;0;0;2;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;10;20;27;24;31;24;7;5;1;2;2;2;0
250750705000781;1;61;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;2;3;1;2;1;0;0;1;2;4;2;0;1;3;1;2;1;1;1;1;3;0;2;6;0;0;0;0;1;1;1;1;1;0;3;1;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;2;4;7;6;7;3;5;2;4;1;0;0;1
250750705000782;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250750705000783;1;50;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;2;0;1;1;1;1;2;0;0;0;0;0;0;1;2;1;3;0;2;3;1;2;3;1;1;0;1;3;0;0;1;0;0;0;2;1;0;1;1;0;1;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;1;1;4;6;0;7;8;5;4;3;3;5;0;1
250750705000784;1;87;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;1;1;0;1;3;0;0;1;0;1;1;3;0;2;1;1;0;2;3;4;5;3;0;2;2;0;0;3;1;3;5;2;2;0;2;2;1;3;3;1;0;0;4;3;1;0;1;1;1;1;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;4;3;5;5;6;15;7;13;8;8;6;5;2
250750705000785;1;91;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;1;0;2;2;1;2;2;1;4;3;0;1;3;2;2;1;3;2;3;2;3;0;0;6;1;3;1;4;2;1;0;2;0;1;1;0;3;4;3;1;2;0;0;2;1;1;1;0;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;91;0;0;4;4;8;11;10;8;15;5;9;6;5;4;2
250750705000786;1;54;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;3;0;1;1;1;0;3;3;5;3;1;2;1;1;1;1;2;0;0;1;0;2;2;0;2;2;0;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;54;0;0;2;0;2;3;6;14;6;4;6;7;2;0;2
250750705000787;1;30;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;1;0;0;1;0;2;0;0;1;1;1;1;1;4;1;0;0;1;2;0;1;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;2;3;2;4;8;3;1;3;2;2;0;0;0
250750705000788;1;64;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;1;2;1;1;2;1;1;1;1;5;1;0;0;1;2;2;2;3;1;3;0;1;2;2;0;2;1;1;3;0;1;3;0;0;2;0;1;2;0;1;0;0;1;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;1;1;2;7;8;4;10;5;4;6;3;3;0;0;0
250750705000789;1;86;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;2;2;1;3;1;0;2;2;3;2;3;1;0;1;1;0;2;0;4;3;4;1;2;2;3;3;3;0;4;3;0;2;1;1;2;0;1;1;3;0;0;1;1;3;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;1;4;9;9;6;9;12;13;6;5;6;2;3;1
250750705000790;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;2;1;0;1;0;0;0;1;0;0;1;1;2;0;1;1;1;1;3;1;0;1;2;2;1;1;0;0;2;1;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;3;4;2;4;4;7;4;5;3;3;2;2
250750705000791;1;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;1;3;2;1;3;2;1;3;1;0;2;3;2;1;0;4;3;2;4;2;0;4;3;4;4;1;2;2;1;2;4;1;0;1;2;4;3;2;0;1;1;0;1;2;0;0;2;1;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;2;5;11;6;10;11;16;11;8;7;2;6;1
250750705000792;1;134;0;0;0;0;0;0;0;0;0;1;1;0;0;2;6;2;3;6;3;6;6;5;5;5;6;6;2;2;5;4;4;3;4;5;5;2;6;4;1;3;1;1;3;1;1;1;0;3;0;2;1;0;0;0;1;0;0;0;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;1;9;20;27;19;21;16;7;6;2;3;1;1;0
250750705000793;1;73;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;1;2;1;0;1;1;1;1;0;0;2;2;2;3;2;0;1;1;0;2;1;2;1;2;2;0;2;2;3;2;0;2;1;0;1;4;3;0;1;2;2;1;3;0;1;1;0;0;1;2;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;2;6;4;6;7;6;8;7;8;9;2;2;3
250750705000794;1;124;0;0;0;0;0;0;0;1;0;2;2;1;1;0;3;2;3;3;1;3;4;4;1;0;0;5;3;2;3;3;7;2;2;1;0;3;4;3;4;3;2;3;2;3;1;1;1;1;4;3;2;3;2;1;3;0;1;3;1;3;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;118;0;3;7;12;9;15;12;17;9;9;10;7;1;2;5
250750705000795;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;1;1;2;1;1;0;0;1;1;1;1;1;0;1;1;2;1;0;1;1;0;1;0;1;0;2;1;2;0;1;2;0;0;0;0;1;2;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;2;3;6;3;4;5;2;6;2;2;3;2;0
250750705000796;1;55;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;1;1;1;1;3;0;2;0;1;0;1;0;0;3;2;4;2;1;1;4;1;1;1;3;0;0;2;2;1;2;1;0;3;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;55;1;0;1;6;6;2;12;8;7;7;2;1;0;0;2
250750705000797;1;75;0;0;0;0;0;0;1;0;2;1;0;0;2;2;1;0;1;3;2;3;6;4;5;4;2;3;6;1;3;2;3;2;1;2;1;2;0;2;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;4;5;8;18;14;8;3;1;1;0;0;0;0;0
250750705000798;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;0;1;1;4;2;3;0;0;0;0;3;0;2;2;2;2;0;1;1;2;2;0;1;0;0;1;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;2;5;8;3;9;6;3;5;1;1;0;0;1
250750705000799;1;53;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;4;2;1;2;3;2;1;0;1;2;2;2;1;0;3;3;1;2;0;0;0;0;1;0;1;0;2;0;2;1;0;1;0;0;0;2;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;1;0;0;3;12;6;8;5;2;5;0;4;3;0;1
250750705000800;1;72;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;3;2;1;5;2;2;1;3;1;1;1;4;3;0;0;3;2;1;2;1;1;1;0;1;2;1;0;1;0;2;2;3;0;0;0;0;1;3;1;1;2;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;65;0;0;5;5;11;9;8;6;4;8;1;6;1;1;0
250750705000801;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;2;1;1;2;1;1;0;1;1;0;1;1;0;2;1;1;1;0;0;2;2;1;0;1;1;0;1;0;0;0;1;1;0;3;1;2;1;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;2;6;5;4;5;5;3;2;7;5;1;0
250750705000802;1;99;0;0;0;0;0;1;0;0;0;1;0;0;2;1;1;1;2;3;3;3;4;2;2;1;4;4;1;4;2;1;4;5;4;0;2;5;0;3;2;1;4;1;2;1;1;1;3;2;0;0;3;1;1;2;2;2;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;2;4;11;13;12;13;9;7;5;7;3;2;0;0
250750705000803;1;91;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;1;1;2;2;3;5;3;4;5;3;0;5;5;1;3;1;4;2;2;3;1;3;1;0;2;1;2;2;2;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;2;4;6;20;14;12;7;9;1;3;4;2;0;0
250750705000804;1;80;0;0;0;0;0;0;0;0;2;0;1;3;1;1;1;1;3;2;2;2;2;1;3;4;4;2;2;2;0;4;1;5;6;0;0;1;2;1;1;1;2;0;3;0;1;1;0;1;1;0;1;0;1;3;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;2;7;9;14;9;12;4;4;3;3;1;1;0;0
250750705000805;1;86;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;4;3;1;0;1;2;1;1;3;1;0;0;1;3;1;3;3;2;3;0;2;2;1;1;0;4;1;3;1;0;1;2;2;1;1;3;1;0;1;1;1;0;1;0;0;0;2;1;1;2;1;1;1;2;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;5;9;5;4;11;9;3;5;7;3;2;5;4
250750705000806;1;85;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;3;2;2;4;2;6;1;2;0;1;2;1;1;0;2;4;1;0;2;1;1;3;0;1;3;0;0;2;2;2;0;2;1;1;0;1;0;2;1;1;1;0;1;4;1;2;2;3;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;1;1;10;15;5;7;7;6;5;3;3;8;1;1
250750705000807;1;126;0;0;0;0;0;0;0;2;0;2;0;2;2;2;3;3;3;3;1;2;3;3;2;4;2;3;2;4;4;4;4;3;1;2;4;1;3;3;5;4;3;5;3;0;2;1;1;3;3;0;1;5;0;0;1;2;0;1;0;1;0;2;1;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;4;9;12;14;17;13;16;12;7;7;4;4;3;0
250750705000808;1;97;0;0;0;0;0;1;0;1;0;0;5;1;3;1;3;2;2;2;7;2;0;1;2;1;3;1;3;1;2;2;3;1;3;3;2;4;1;2;1;0;3;2;1;2;1;3;1;2;2;1;0;1;0;0;1;1;1;0;2;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;2;13;13;7;8;11;7;9;9;0;3;4;0;0
250750705000809;1;82;0;0;0;0;0;0;1;0;0;0;0;0;2;3;1;1;1;1;2;3;1;4;1;2;2;1;0;3;2;1;4;3;5;2;1;3;0;1;0;2;4;2;1;2;0;0;2;1;2;1;3;0;0;1;0;1;3;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;1;6;8;10;7;14;5;8;5;3;5;1;0;0
250750705000810;1;105;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;3;2;3;3;1;2;1;3;4;1;6;1;5;2;2;7;4;1;3;4;3;0;0;3;0;3;4;3;2;1;1;2;2;0;2;3;5;0;1;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;3;7;10;15;20;11;10;9;12;4;2;0;2
250750705000811;1;59;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;2;1;1;0;0;0;0;0;2;1;1;3;1;0;4;2;1;1;1;0;3;2;3;2;3;0;1;0;3;1;3;0;2;3;2;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;2;4;1;6;8;7;8;4;6;0;2;1;0
250750705000812;1;96;0;0;0;0;0;0;0;1;0;0;0;0;2;2;2;0;0;1;3;4;4;3;3;0;3;4;1;3;1;4;1;1;4;5;2;2;0;2;2;1;1;2;1;0;2;1;2;2;2;2;0;0;1;2;1;3;0;1;1;0;0;3;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;1;6;7;13;11;12;6;6;7;2;1;2;2;0
250750705000813;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;3;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;1;2;3;2;2;0;4;4;1;1;1;1
250750705000814;1;87;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;1;2;1;2;1;0;1;1;2;3;2;1;1;1;2;3;0;4;6;5;1;4;2;6;3;0;0;1;2;2;2;4;0;2;2;1;1;1;2;0;0;0;0;0;2;0;0;0;0;1;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;87;0;1;1;5;5;9;7;20;11;11;6;3;2;3;3
250750705000815;1;41;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;1;1;1;0;2;1;0;2;1;2;0;1;0;0;2;0;1;1;1;1;1;1;1;0;0;2;0;1;0;1;1;2;0;1;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;2;4;4;5;4;4;5;3;4;3;3;0;0;0
250750705000816;1;82;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;3;0;1;1;3;1;3;3;0;2;2;3;1;1;1;1;1;0;3;2;3;2;4;3;1;4;2;1;3;2;3;2;3;2;0;2;1;2;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;1;2;5;11;8;4;14;11;13;7;1;3;0;1
250750705000817;1;104;0;0;0;0;0;0;0;0;0;0;2;0;1;2;1;1;3;2;4;3;5;1;3;3;3;0;5;0;4;5;2;2;2;5;3;3;2;2;0;3;2;0;5;1;3;1;1;1;1;1;2;2;2;2;0;0;0;1;0;1;3;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;6;13;15;14;14;10;11;4;8;2;3;1;1
250750705000818;1;75;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;2;0;1;4;3;1;1;1;3;2;1;1;5;5;5;1;1;4;1;3;3;0;2;5;0;1;1;0;1;2;1;4;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;1;0;2;9;9;14;12;13;3;11;0;1;0;0;0
250750705000819;1;58;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;1;1;1;0;2;2;0;0;0;0;1;1;1;0;0;0;3;2;2;0;0;0;2;2;0;0;1;0;0;0;3;3;1;4;2;0;2;1;0;1;2;2;1;0;0;0;1;0;0;2;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;1;3;5;2;3;7;4;1;13;4;5;3;6;1
